Latitude,Longitude,Zipcode,id,listing_url,name,picture_url,host_id,host_url,host_name,host_since,host_location,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,code-chicago,room_type,accommodates,bathrooms_text,bedrooms,beds,price,revenue_potential_annual,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,Average Annual Max Temp (F),Average Annual Min Temp (F),Average Annual Precipitation (inches),Average Annual Wind Speed (mph),Average Annual UV Index (0-10),Average Annual Visibility (miles),Average Annual Cloud Cover (%),Average Annual Humidity (%),Average Annual Solar Radiation (W/m^2),median_ppsf
41.93861,-87.66627,60657,16665876,https://www.airbnb.com/rooms/16665876,Modern 2BR/2BA on peaceful tree-lined street,https://a0.muscache.com/pictures/1f036b83-fb43-4651-9434-05c02062dba5.jpg,11036600,https://www.airbnb.com/users/show/11036600,Mari,05-01-2014,"Naples, FL",91%,t,https://a0.muscache.com/im/users/11036600/profile_pic/1427607533/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11036600/profile_pic/1427607533/original.jpg?aki_policy=profile_x_medium,Royal Harbor,28,t,t,Lake View,Entire rental unit,1,Entire home/apt,4,2 baths,2,2,169.00,4563,t,12,24,24,27,101,3,0,4.83,4.88,4.8,4.97,4.94,4.94,4.77,60.04273973,44.77917808,0.080605479,15.56986301,4.594520548,9.323561644,63.56767123,63.03835616,136.1432877,326.8902786
41.96587,-87.68948,60625,16749331,https://www.airbnb.com/rooms/16749331,Cozy Clean Large Private Room in Lincoln Square,https://a0.muscache.com/pictures/50067ace-bf9a-49b7-88ce-8eb5ac1013d9.jpg,26790353,https://www.airbnb.com/users/show/26790353,Jill K,27-01-2015,"Chicago, IL",94%,t,https://a0.muscache.com/im/pictures/user/058867ee-066a-44aa-99e8-97289dfab6b7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/058867ee-066a-44aa-99e8-97289dfab6b7.jpg?aki_policy=profile_x_medium,Lincoln Square,1,t,t,Lincoln Square,Private room in rental unit,1,Private room,1,1 shared bath,1,1,60.00,14400,t,7,12,25,240,74,37,5,4.95,4.95,4.92,4.94,4.97,5,4.96,59.79068493,44.41561644,0.079945205,15.4309589,4.594520548,9.323013699,62.40383562,63.64164384,136.4454795,258.3333333
41.84656,-87.68345,60623,16757056,https://www.airbnb.com/rooms/16757056,Heart of Chicago 2BD + Parking,https://a0.muscache.com/pictures/bedab4f0-0e4e-4fe9-8eb2-31e9da679cb7.jpg,32137398,https://www.airbnb.com/users/show/32137398,Gaby,28-04-2015,"Chicago, IL",92%,f,https://a0.muscache.com/im/pictures/user/7db3affa-814b-45cd-88a2-4039f313c699.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7db3affa-814b-45cd-88a2-4039f313c699.jpg?aki_policy=profile_x_medium,,1,t,t,Lower West Side,Entire rental unit,1,Entire home/apt,5,1 bath,2,3,70.00,9030,t,6,27,39,129,173,25,1,4.76,4.88,4.84,4.9,4.95,4.62,4.86,60.83452055,45.67232877,0.081824658,16.64712329,5.438356164,9.320821918,67.43808219,61.45479452,225.8282192,117.9018287
41.8584,-87.69293,60608,16781530,https://www.airbnb.com/rooms/16781530,Chicago 2720 (2F),https://a0.muscache.com/pictures/f2a0e973-c158-4607-a90d-6b7fbc291f3b.jpg,36128270,https://www.airbnb.com/users/show/36128270,Juanita,18-06-2015,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/a5e67cc2-d218-429d-814f-522d6af14404.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a5e67cc2-d218-429d-814f-522d6af14404.jpg?aki_policy=profile_x_medium,North Lawndale,4,t,t,North Lawndale,Private room in rental unit,1,Private room,1,1 shared bath,1,1,45.00,8460,t,22,52,82,188,227,23,0,4.42,4.58,4.32,4.64,4.65,4.44,4.52,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,275.0718855
41.95849,-87.71737,60625,16823279,https://www.airbnb.com/rooms/16823279,Relax in a Newly Remodeled Apartment in Irving Park,https://a0.muscache.com/pictures/a5b32682-4da5-4021-9b5d-96a35a69a2dc.jpg,60552183,https://www.airbnb.com/users/show/60552183,David And Andrea,26-02-2016,"Chicago, IL",89%,t,https://a0.muscache.com/im/pictures/user/13ffc14c-7bb7-41d2-8d94-b99430b18e8a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/13ffc14c-7bb7-41d2-8d94-b99430b18e8a.jpg?aki_policy=profile_x_medium,Irving Park,1,t,t,Irving Park,Entire rental unit,1,Entire home/apt,6,1 bath,2,3,162.00,25758,t,3,25,35,159,247,22,0,5,4.99,4.99,5,5,4.89,4.95,59.79068493,44.41561644,0.079945205,15.4309589,4.594520548,9.323013699,62.40383562,63.64164384,136.4454795,258.3333333
41.89235,-87.62732,60611,16975615,https://www.airbnb.com/rooms/16975615,Hotel Perks - Private Bedroom | Private Bathroom,https://a0.muscache.com/pictures/miso/Hosting-16975615/original/7ca2e062-1bec-488d-bda7-c50d98ecf8a4.jpeg,57387860,https://www.airbnb.com/users/show/57387860,Freehand,04-02-2016,"Chicago, IL",99%,f,https://a0.muscache.com/im/pictures/user/476cbb50-cb2c-4d86-8903-1eb56f5c1e20.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/476cbb50-cb2c-4d86-8903-1eb56f5c1e20.jpg?aki_policy=profile_x_medium,River North,24,t,t,Near North Side,Room in boutique hotel,2,Hotel room,2,1 private bath,1,1,173.00,59685,t,30,60,90,345,64,12,0,4.42,4.52,4.56,4.81,4.77,4.83,4.36,60.30164384,45.10109589,0.081134247,15.8430137,4.594520548,9.324109589,64.74986301,62.47671233,136.1380822,358.3241455
41.9678,-87.65147,60640,17088380,https://www.airbnb.com/rooms/17088380,"Privacy in safe, high-tech, shared smarthouse",https://a0.muscache.com/pictures/2f6002ad-0651-4ad9-b528-449da88a2398.jpg,114672515,https://www.airbnb.com/users/show/114672515,Adam,03-02-2017,"Chicago, IL",84%,t,https://a0.muscache.com/im/pictures/user/6794de2c-57bb-4a28-884d-301d2f8684bf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6794de2c-57bb-4a28-884d-301d2f8684bf.jpg?aki_policy=profile_x_medium,Uptown,1,t,t,Uptown,Private room in townhouse,5,Private room,2,1.5 baths,1,1,65.00,1755,t,15,15,15,27,286,44,0,4.95,4.95,4.94,4.98,4.99,4.85,4.88,59.85589041,44.51150685,0.080419178,15.39561644,4.594520548,9.325479452,62.16794521,63.48356164,136.3227397,328.0435135
41.79367,-87.58153,60637,17098971,https://www.airbnb.com/rooms/17098971,Room in Lakeside Place,https://a0.muscache.com/pictures/df3f07dd-6d84-4dcd-a17e-8d2db6438e94.jpg,5957981,https://www.airbnb.com/users/show/5957981,Sabiha,16-04-2013,"Chicago, IL",N/A,f,https://a0.muscache.com/im/pictures/user/b4107901-fc2a-4eda-b5ca-c1c8c05c2e6d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b4107901-fc2a-4eda-b5ca-c1c8c05c2e6d.jpg?aki_policy=profile_x_medium,Hyde Park,1,t,t,Hyde Park,Private room in condo,2,Private room,2,1 shared bath,1,1,132.00,11616,t,28,58,88,88,13,0,0,5,5,5,5,5,5,4.7,60.55041096,45.2139726,0.078742466,16.2490411,5.830136986,9.3,65.31260274,62.92684932,253.8046575,165.8634538
41.949,-87.71831,60625,17168028,https://www.airbnb.com/rooms/17168028,Cozy Room for One In The Company of Cats -Blueline,https://a0.muscache.com/pictures/miso/Hosting-17168028/original/2df126da-5c40-4ace-b1bc-990f654c5bba.jpeg,13545252,https://www.airbnb.com/users/show/13545252,Sharon,25-03-2014,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/47f29674-b116-4ed2-bc8d-461a15591e98.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/47f29674-b116-4ed2-bc8d-461a15591e98.jpg?aki_policy=profile_x_medium,Irving Park,1,t,t,Irving Park,Private room in home,3,Private room,1,1 private bath,1,1,44.00,704,t,13,16,16,16,85,4,0,4.91,4.95,4.87,4.98,4.98,4.84,4.9,59.79068493,44.41561644,0.079945205,15.4309589,4.594520548,9.323013699,62.40383562,63.64164384,136.4454795,224.428062
41.96811,-87.75812,60630,17170225,https://www.airbnb.com/rooms/17170225,The Vanderpool House,https://a0.muscache.com/pictures/a065c759-8e39-4b96-851f-4d8ebe23dfd5.jpg,115500530,https://www.airbnb.com/users/show/115500530,Frank,08-02-2017,"Chicago, IL",97%,t,https://a0.muscache.com/im/pictures/user/ca51c80c-9ab6-4e3d-88c0-e89d15931b56.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ca51c80c-9ab6-4e3d-88c0-e89d15931b56.jpg?aki_policy=profile_x_medium,Portage Park,1,t,f,Jefferson Park,Entire guest suite,1,Entire home/apt,4,1 bath,1,1,102.00,16320,t,23,53,79,160,69,23,0,4.91,4.91,4.93,4.96,4.94,4.91,4.85,59.65150685,44.19150685,0.079873973,15.58054795,4.594520548,9.318082192,63.08849315,64.01315068,136.7583562,244.5440281
41.8936,-87.66118,60612,17191860,https://www.airbnb.com/rooms/17191860,â­GREAT LOCATION NEXT TO DOWNTOWN PARKING Laundry â­,https://a0.muscache.com/pictures/5dbdd316-1afc-461a-bf8f-591961ff4a0e.jpg,2630113,https://www.airbnb.com/users/show/2630113,Nikkole,13-06-2012,"Chicago, IL",99%,t,https://a0.muscache.com/im/pictures/user/8d8f3d5b-c3b4-4ae9-9048-4095310bd63c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8d8f3d5b-c3b4-4ae9-9048-4095310bd63c.jpg?aki_policy=profile_x_medium,West Town/Noble Square,8,t,t,West Town,Entire rental unit,1,Entire home/apt,6,1 bath,2,2,132.00,9504,t,14,44,72,72,213,36,0,4.89,4.9,4.76,4.97,4.94,4.91,4.81,60.52246575,45.3509589,0.0814,16.16520548,5.090410959,9.324383562,66.15260274,62.0460274,205.5545205,201.9362745
41.90004,-87.69215,60647,17191957,https://www.airbnb.com/rooms/17191957,Great location (No Chores/ No Cleaning Fees),https://a0.muscache.com/pictures/0887d0b6-d03c-4869-8879-c8261aa93400.jpg,46771116,https://www.airbnb.com/users/show/46771116,Vladimir,17-10-2015,"Chicago, IL",92%,t,https://a0.muscache.com/im/pictures/user/38ea5019-0c3e-4b22-9e65-f5c0c4af0507.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/38ea5019-0c3e-4b22-9e65-f5c0c4af0507.jpg?aki_policy=profile_x_medium,Humboldt Park,4,t,t,West Town,Entire rental unit,1,Entire home/apt,5,1 bath,3,3,243.00,13365,t,11,28,55,55,131,22,0,4.85,4.85,4.71,4.92,4.96,4.82,4.77,60.11945205,44.88328767,0.080841096,15.69589041,4.594520548,9.320821918,64.61945205,62.85589041,136.7410959,329.8670669
41.92006683,-87.65151215,60614,17206887,https://www.airbnb.com/rooms/17206887,History Surrounds You and This Lovingly Cared for Coach House - Parking Available!,https://a0.muscache.com/pictures/prohost-api/Hosting-17206887/original/04363a44-6760-4f50-a3f6-393f8e422cbf.png,55692255,https://www.airbnb.com/users/show/55692255,Elizabeth,22-01-2016,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/9eb59d13-61e9-4933-99ab-3ca5164b9d0f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9eb59d13-61e9-4933-99ab-3ca5164b9d0f.jpg?aki_policy=profile_x_medium,Lincoln Park,1,t,t,Lincoln Park,Entire condo,2,Entire home/apt,4,1 bath,1,2,68.00,24276,t,26,56,86,357,197,42,2,4.82,4.87,4.86,4.92,4.93,4.98,4.74,60.16958904,44.94356164,0.080936986,15.69561644,4.594520548,9.321643836,64.29232877,62.75232877,136.1380822,347.6027397
41.8857,-87.67272,60612,17207282,https://www.airbnb.com/rooms/17207282,Vintage West Fulton Market Retreat,https://a0.muscache.com/pictures/f0094186-e921-4480-967b-98b0913da7fe.jpg,6852314,https://www.airbnb.com/users/show/6852314,Jen & Andy,11-06-2013,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/083727dd-f632-4e5f-bbc9-55115662e5b3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/083727dd-f632-4e5f-bbc9-55115662e5b3.jpg?aki_policy=profile_x_medium,Near West Side,1,t,t,Near West Side,Entire rental unit,1,Entire home/apt,6,1 bath,3,3,175.00,9100,t,21,21,24,52,153,4,0,4.9,4.91,4.9,4.95,4.99,4.54,4.81,60.52246575,45.3509589,0.0814,16.16520548,5.090410959,9.324383562,66.15260274,62.0460274,205.5545205,201.9362745
41.88619,-87.62075,60603,17221782,https://www.airbnb.com/rooms/17221782,Soaring 2br/2ba SkyTerrace + Deck!,https://a0.muscache.com/pictures/bd3ec4cc-f13f-48b4-a9d4-d433e391cb19.jpg,63313003,https://www.airbnb.com/users/show/63313003,K,17-03-2016,"Chicago, IL",40%,f,https://a0.muscache.com/im/pictures/user/d8720782-a49a-47fa-98c1-7b66ddabbd1c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d8720782-a49a-47fa-98c1-7b66ddabbd1c.jpg?aki_policy=profile_x_medium,Near North,12,t,t,Loop,Entire rental unit,1,Entire home/apt,6,2 baths,2,3,235.00,42300,t,30,60,90,180,4,0,0,5,5,5,4.75,5,5,4,60.46383562,45.28547945,0.081309589,16.07150685,4.594520548,9.324383562,65.60273973,62.13917808,136.2465753,441.6466442
41.89733,-87.67788,60622,17240514,https://www.airbnb.com/rooms/17240514,Ukrainian Village Garden Flat,https://a0.muscache.com/pictures/1a3a6fb0-78ee-4882-9ccb-288da135b2ae.jpg,1139947,https://www.airbnb.com/users/show/1139947,Yas,10-09-2011,"Chicago, IL",50%,f,https://a0.muscache.com/im/users/1139947/profile_pic/1315699404/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1139947/profile_pic/1315699404/original.jpg?aki_policy=profile_x_medium,Ukrainian Village,1,t,t,West Town,Entire rental unit,1,Entire home/apt,4,1 bath,2,2,90.00,8100,t,30,60,90,90,64,0,0,4.78,4.78,4.8,4.71,4.83,4.78,4.7,60.33479452,45.14575342,0.081216438,15.91424658,4.594520548,9.324383562,65.26958904,62.40246575,136.2465753,338.4615385
41.98915,-87.66193,60660,17329552,https://www.airbnb.com/rooms/17329552,THE entire FLAT-2 FULL Baths!  Forced Air-Parking!,https://a0.muscache.com/pictures/94de8ef5-e13b-4bd3-88e3-ac24723340d5.jpg,94867877,https://www.airbnb.com/users/show/94867877,Maia Lis,12-09-2016,,100%,f,https://a0.muscache.com/im/pictures/user/93195669-8055-4004-8324-5a8c3025e391.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/93195669-8055-4004-8324-5a8c3025e391.jpg?aki_policy=profile_x_medium,,1,t,t,Edgewater,Entire rental unit,1,Entire home/apt,5,2 baths,2,2,108.00,18468,t,4,31,45,171,22,0,0,4.95,5,4.95,5,5,4.91,4.86,59.78547945,44.39753425,0.079972603,15.33287671,4.594520548,9.326575342,61.34,63.6690411,136.0830137,213.0701157
41.908515,-87.709857,60651,17366144,https://www.airbnb.com/rooms/17366144,Parkside Paradise - Modern and Cozy Near Humboldt Park and Just Minutes from Nightlife,https://a0.muscache.com/pictures/prohost-api/Hosting-17366144/original/1681d56f-db4b-48c8-83ec-dd2b9a5847f2.jpeg,32336500,https://www.airbnb.com/users/show/32336500,Daniel,01-05-2015,"Chicago, IL",95%,f,https://a0.muscache.com/im/pictures/user/a12aaf4a-3ec9-4c80-8bb8-90362589c736.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a12aaf4a-3ec9-4c80-8bb8-90362589c736.jpg?aki_policy=profile_x_medium,Humboldt Park,2,t,t,Humboldt Park,Entire rental unit,1,Entire home/apt,4,1 bath,1,1,48.00,17280,t,29,59,89,360,161,39,4,4.75,4.81,4.81,4.83,4.91,4.71,4.68,60.2139726,45.00986301,0.080852055,15.84109589,5.539726027,9.321917808,65.58410959,62.64876712,245.2545205,176.122565
41.82173,-87.60428,60653,17382991,https://www.airbnb.com/rooms/17382991,Gated 3 Story Home perfect for Group Travelers,https://a0.muscache.com/pictures/330cdaf5-4654-404b-bd96-ebb2544f3f15.jpg,44427387,https://www.airbnb.com/users/show/44427387,Gleatha,17-09-2015,"Chicago, IL",97%,t,https://a0.muscache.com/im/pictures/user/7d0dac15-19a9-448f-ac7e-e5ce55dbcef9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7d0dac15-19a9-448f-ac7e-e5ce55dbcef9.jpg?aki_policy=profile_x_medium,Oakland,2,t,f,Oakland,Entire home,3,Entire home/apt,12,3.5 baths,5,6,600.00,146400,t,2,32,53,244,99,26,0,4.86,4.9,4.89,4.99,4.99,4.88,4.79,60.59287671,45.30493151,0.080271233,16.33068493,5.668493151,9.300547945,66.11863014,62.59342466,238.1413699,99.74820841
41.94224,-87.72879,60641,17383973,https://www.airbnb.com/rooms/17383973,Industrial Style Chicago Loft with FREE parking,https://a0.muscache.com/pictures/39eb7ec1-dd48-46fe-bf61-aadc186d8c5b.jpg,117498144,https://www.airbnb.com/users/show/117498144,Dasha & Owen,21-02-2017,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/3f1b0029-72b9-4393-a41e-839f42d825aa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3f1b0029-72b9-4393-a41e-839f42d825aa.jpg?aki_policy=profile_x_medium,Irving Park,5,t,f,Irving Park,Entire loft,2,Entire home/apt,2,1 bath,1,1,53.00,18073,t,16,46,71,341,661,87,4,4.85,4.88,4.86,4.91,4.91,4.72,4.78,59.80575342,44.44767123,0.080194521,15.59452055,5.531506849,9.31890411,63.92849315,63.59178082,245.8380822,216.25
41.88524,-87.61911,60601,17399529,https://www.airbnb.com/rooms/17399529,Soaring Lake Views from Corner 2br/2ba in Downtown,https://a0.muscache.com/pictures/4cd9cb54-4f78-442f-9610-3e127c9eb329.jpg,33127842,https://www.airbnb.com/users/show/33127842,Kari,11-05-2015,"Chicago, IL",23%,f,https://a0.muscache.com/im/pictures/user/ab24182b-cfbe-4835-9154-a0ae8ab4dde6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ab24182b-cfbe-4835-9154-a0ae8ab4dde6.jpg?aki_policy=profile_x_medium,River North,15,t,t,Loop,Entire serviced apartment,2,Entire home/apt,6,2 baths,2,3,116.00,42340,t,30,60,90,365,9,1,0,4.89,4.78,4.44,5,5,5,4.63,60.42273973,45.23945205,0.081241096,16.00356164,4.594520548,9.324109589,65.34219178,62.23287671,135.6832877,442.8571429
41.93563,-87.69241,60618,17424708,https://www.airbnb.com/rooms/17424708,The Avondale Guesthouse,https://a0.muscache.com/pictures/24c181f0-6c83-4ddc-82e4-11ee18edf826.jpg,9959757,https://www.airbnb.com/users/show/9959757,Jedidiah,12-11-2013,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/320bb2fd-fa7d-44fc-9b74-69b37c50f493.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/320bb2fd-fa7d-44fc-9b74-69b37c50f493.jpg?aki_policy=profile_x_medium,Irving Park,8,t,f,Avondale,Entire home,3,Entire home/apt,6,1 bath,3,3,131.00,25807,t,5,13,25,197,198,18,0,4.85,4.9,4.81,4.93,4.88,4.77,4.88,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,262.546764
41.89958,-87.63047,60610,17438902,https://www.airbnb.com/rooms/17438902,Great Location!!-12,https://a0.muscache.com/pictures/69562d72-02e3-4183-8e90-b5473276b6b0.jpg,14241347,https://www.airbnb.com/users/show/14241347,Ensavi,13-04-2014,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/e5b68c03-0221-4555-8df8-d5ac51630f20.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e5b68c03-0221-4555-8df8-d5ac51630f20.jpg?aki_policy=profile_x_medium,Near North Side,6,t,t,Near North Side,Entire rental unit,1,Entire home/apt,2,1 bath,1,1,96.00,24960,t,13,25,38,260,418,72,1,4.8,4.9,4.85,4.94,4.95,4.95,4.79,60.34849315,45.15561644,0.081213699,15.90684932,4.594520548,9.323013699,65.0660274,62.38383562,136.1065753,342.0807453
41.93636,-87.63873,60657,17460467,https://www.airbnb.com/rooms/17460467,Newly Renovated 3BR East Lakeview Coach House,https://a0.muscache.com/pictures/miso/Hosting-17460467/original/20197119-9608-49e6-9a16-b18a41c020d5.jpeg,118232209,https://www.airbnb.com/users/show/118232209,Eric And Beth,26-02-2017,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/c4d22f02-b4f0-43ce-b30b-7c92bd19b2f5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c4d22f02-b4f0-43ce-b30b-7c92bd19b2f5.jpg?aki_policy=profile_x_medium,Lakeview,1,t,t,Lake View,Entire rental unit,1,Entire home/apt,12,2.5 baths,3,3,371.00,95347,t,3,26,51,257,143,18,1,4.86,4.92,4.79,4.95,4.92,4.96,4.73,60.04273973,44.77917808,0.080605479,15.56986301,4.594520548,9.323561644,63.56767123,63.03835616,136.1432877,326.8902786
41.85008,-87.68165,60623,17464924,https://www.airbnb.com/rooms/17464924,Urban Pilsen Apt. near Downtown,https://a0.muscache.com/pictures/3dd9e508-b18b-4531-91cb-77c17eee35c9.jpg,319470,https://www.airbnb.com/users/show/319470,Suzanne,15-12-2010,"Salt Lake City, UT",95%,t,https://a0.muscache.com/im/users/319470/profile_pic/1292433312/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/319470/profile_pic/1292433312/original.jpg?aki_policy=profile_x_medium,Pilsen,3,t,t,Lower West Side,Entire rental unit,1,Entire home/apt,4,1 bath,1,2,90.00,26550,t,18,40,59,295,115,4,0,4.94,4.95,4.89,4.99,4.96,4.75,4.9,60.83452055,45.67232877,0.081824658,16.64712329,5.438356164,9.320821918,67.43808219,61.45479452,225.8282192,117.9018287
41.92107,-87.64071,60614,17465173,https://www.airbnb.com/rooms/17465173,Settle Inn Lincoln Park,https://a0.muscache.com/pictures/5d89e671-50f8-4417-9df8-ec473b90e297.jpg,118261177,https://www.airbnb.com/users/show/118261177,Ben & Carly,26-02-2017,"Chicago, IL",92%,t,https://a0.muscache.com/im/pictures/user/1e429fb9-6268-4715-9913-fe74a282cf0b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1e429fb9-6268-4715-9913-fe74a282cf0b.jpg?aki_policy=profile_x_medium,Lincoln Park,1,t,t,Lincoln Park,Entire rental unit,1,Entire home/apt,6,2 baths,3,3,404.00,37168,t,21,51,80,92,141,19,0,4.99,4.98,5,4.99,5,4.99,4.88,60.16958904,44.94356164,0.080936986,15.69561644,4.594520548,9.321643836,64.29232877,62.75232877,136.1380822,363.7333762
41.96533,-87.68213,60625,17600522,https://www.airbnb.com/rooms/17600522,Best Lincoln Square location. Spacious 2 bedroom,https://a0.muscache.com/pictures/673b39b0-9d6c-4a8e-8212-79039113fefa.jpg,24286383,https://www.airbnb.com/users/show/24286383,Lisa,29-11-2014,"Chicago, IL",86%,t,https://a0.muscache.com/im/users/24286383/profile_pic/1420308819/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24286383/profile_pic/1420308819/original.jpg?aki_policy=profile_x_medium,Lincoln Square,2,t,t,Lincoln Square,Entire condo,2,Entire home/apt,4,1 bath,2,4,164.00,23780,t,7,24,31,145,93,17,0,4.96,4.99,4.95,4.99,4.99,4.98,4.92,59.79068493,44.41561644,0.079945205,15.4309589,4.594520548,9.323013699,62.40383562,63.64164384,136.4454795,233.3333333
41.90739,-87.66842,60622,17626341,https://www.airbnb.com/rooms/17626341,Heart of Bucktown,https://a0.muscache.com/pictures/589de303-795e-465d-ad61-8306fe6b3b33.jpg,119863033,https://www.airbnb.com/users/show/119863033,Jeanette,08-03-2017,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/c994f8f9-67f5-4b0c-9024-cb73ebc79904.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c994f8f9-67f5-4b0c-9024-cb73ebc79904.jpg?aki_policy=profile_x_medium,Wicker Park,2,t,f,West Town,Entire rental unit,1,Entire home/apt,4,1 bath,2,3,99.00,3366,t,10,21,34,34,206,9,1,4.94,4.95,4.96,4.97,4.99,4.87,4.93,60.33479452,45.14575342,0.081216438,15.91424658,4.594520548,9.324383562,65.26958904,62.40246575,136.2465753,338.4615385
